year,CountryPair,agree,IdealPointAll.x,IdealPointAll.y,IdealPointDistance
1948.0,"('Australia', 'Thailand')",0.78021978021978,1.05798055,1.05798055,0.5809289
1948.0,"('Australia', 'United States of America')",0.844660194174757,1.6172735,1.6172735,0.537657
1948.0,"('India', 'Philippines')",0.77,0.2788021,0.2788021,0.336694
1948.0,"('India', 'Saudi Arabia')",0.659574468085106,0.17822695,0.17822695,0.1355437
1948.0,"('India', 'Taiwan')",0.68,0.39376690000000003,0.39376690000000003,0.5666236
1948.0,"('India', 'Thailand')",0.681818181818182,0.43898560000000003,0.43898560000000003,0.657061
1948.0,"('India', 'United States of America')",0.585,0.99827855,0.99827855,1.7756469
1948.0,"('Philippines', 'Saudi Arabia')",0.711340206185567,0.34657395,0.34657395,0.2011503
1948.0,"('Philippines', 'Taiwan')",0.742718446601942,0.5621139,0.5621139,0.2299296
1948.0,"('Philippines', 'Thailand')",0.736263736263736,0.6073326,0.6073326,0.320367
1948.0,"('Philippines', 'United States of America')",0.679611650485437,1.16662555,1.16662555,1.4389529
1948.0,"('Saudi Arabia', 'Taiwan')",0.61340206185567,0.46153875,0.46153875,0.4310799
1948.0,"('Saudi Arabia', 'Thailand')",0.682352941176471,0.50675745,0.50675745,0.5215173
1948.0,"('Saudi Arabia', 'United States of America')",0.556701030927835,1.0660504,1.0660504,1.6401032
1948.0,"('Taiwan', 'Thailand')",0.675824175824176,0.7222974,0.7222974,0.0904374
1948.0,"('Taiwan', 'United States of America')",0.771844660194175,1.28159035,1.28159035,1.2090233
1948.0,"('Thailand', 'United States of America')",0.730769230769231,1.32680905,1.32680905,1.1185859
1949.0,"('Australia', 'India')",0.69047619047619,0.6591100599999999,0.6591100599999999,1.40204788
1949.0,"('Australia', 'Philippines')",0.698412698412698,0.8113260999999999,0.8113260999999999,1.0976158
1949.0,"('Australia', 'Saudi Arabia')",0.714285714285714,0.5988913,0.5988913,1.5224854
1949.0,"('Australia', 'Taiwan')",0.753968253968254,1.08556585,1.08556585,0.5491363
1949.0,"('Australia', 'Thailand')",0.67741935483871,1.05257285,1.05257285,0.6151223
1949.0,"('Australia', 'United States of America')",0.738095238095238,1.556673,1.556673,0.393078
1949.0,"('India', 'Philippines')",0.833333333333333,0.11030215999999998,0.11030215999999998,0.30443208
1949.0,"('India', 'Saudi Arabia')",0.817460317460317,-0.10213264,-0.10213264,0.12043752
1949.0,"('India', 'Taiwan')",0.825396825396825,0.38454191000000004,0.38454191000000004,0.85291158
1949.0,"('India', 'Thailand')",0.733870967741935,0.35154891000000005,0.35154891000000005,0.78692558
1949.0,"('India', 'United States of America')",0.523809523809524,0.85564906,0.85564906,1.79512588
1949.0,"('Philippines', 'Saudi Arabia')",0.841269841269841,0.050083399999999986,0.050083399999999986,0.4248696
1949.0,"('Philippines', 'Taiwan')",0.865079365079365,0.53675795,0.53675795,0.5484795
1949.0,"('Philippines', 'Thailand')",0.814516129032258,0.50376495,0.50376495,0.4824935
1949.0,"('Philippines', 'United States of America')",0.579365079365079,1.0078651,1.0078651,1.4906938
1949.0,"('Saudi Arabia', 'Taiwan')",0.801587301587302,0.32432315,0.32432315,0.9733491
1949.0,"('Saudi Arabia', 'Thailand')",0.709677419354839,0.29133015,0.29133015,0.9073631
1949.0,"('Saudi Arabia', 'United States of America')",0.515873015873016,0.7954303,0.7954303,1.9155634
1949.0,"('Taiwan', 'Thailand')",0.758064516129032,0.7780047000000001,0.7780047000000001,0.065986
1949.0,"('Taiwan', 'United States of America')",0.650793650793651,1.28210485,1.28210485,0.9422143
1949.0,"('Thailand', 'United States of America')",0.717741935483871,1.24911185,1.24911185,1.0082003
1950.0,"('Australia', 'India')",0.547169811320755,0.3550838,0.3550838,1.8179664
1950.0,"('Australia', 'Indonesia')",0.5,0.2797772,0.2797772,1.9685796
1950.0,"('Australia', 'Philippines')",0.594339622641509,0.80434335,0.80434335,0.9194473
1950.0,"('Australia', 'Saudi Arabia')",0.424528301886792,0.38714975,0.38714975,1.7538345
1950.0,"('Australia', 'Taiwan')",0.584905660377358,1.02236575,1.02236575,0.4834025
1950.0,"('Australia', 'Thailand')",0.60377358490566,1.173959,1.173959,0.180216
1950.0,"('Australia', 'United States of America')",0.707547169811321,1.4422774999999999,1.4422774999999999,0.356421
1950.0,"('India', 'Indonesia')",0.852941176470588,-0.629206,-0.629206,0.1506132
1950.0,"('India', 'Philippines')",0.745283018867924,-0.10463985000000003,-0.10463985000000003,0.8985191
1950.0,"('India', 'Saudi Arabia')",0.764150943396226,-0.52183345,-0.52183345,0.0641319
1950.0,"('India', 'Taiwan')",0.69811320754717,0.11338254999999997,0.11338254999999997,1.3345639
1950.0,"('India', 'Thailand')",0.622641509433962,0.26497579999999993,0.26497579999999993,1.6377504
1950.0,"('India', 'United States of America')",0.632075471698113,0.5332942999999999,0.5332942999999999,2.1743874
1950.0,"('Indonesia', 'Philippines')",0.784313725490196,-0.17994645000000004,-0.17994645000000004,1.0491323
1950.0,"('Indonesia', 'Saudi Arabia')",0.794117647058823,-0.59714005,-0.59714005,0.2147451
1950.0,"('Indonesia', 'Taiwan')",0.735294117647059,0.03807594999999997,0.03807594999999997,1.4851771
1950.0,"('Indonesia', 'Thailand')",0.637254901960784,0.18966919999999993,0.18966919999999993,1.7883636
1950.0,"('Indonesia', 'United States of America')",0.607843137254902,0.45798769999999994,0.45798769999999994,2.3250006
1950.0,"('Philippines', 'Saudi Arabia')",0.811320754716981,-0.07257390000000002,-0.07257390000000002,0.8343872
1950.0,"('Philippines', 'Taiwan')",0.915094339622642,0.5626420999999999,0.5626420999999999,0.4360448
1950.0,"('Philippines', 'Thailand')",0.839622641509434,0.7142353499999999,0.7142353499999999,0.7392313
1950.0,"('Philippines', 'United States of America')",0.792452830188679,0.98255385,0.98255385,1.2758683
1950.0,"('Saudi Arabia', 'Taiwan')",0.745283018867924,0.14544849999999998,0.14544849999999998,1.270432
1950.0,"('Saudi Arabia', 'Thailand')",0.745283018867924,0.29704174999999994,0.29704174999999994,1.5736185
1950.0,"('Saudi Arabia', 'United States of America')",0.641509433962264,0.5653602499999999,0.5653602499999999,2.1102555
1950.0,"('Taiwan', 'Thailand')",0.867924528301887,0.93225775,0.93225775,0.3031865
1950.0,"('Taiwan', 'United States of America')",0.820754716981132,1.20057625,1.20057625,0.8398235
1950.0,"('Thailand', 'United States of America')",0.877358490566038,1.3521695,1.3521695,0.536637
1951.0,"('Australia', 'India')",0.48,1.09937155,1.09937155,1.9653369
1951.0,"('Australia', 'Indonesia')",0.28,0.5286245,0.5286245,3.106831
1951.0,"('Australia', 'Philippines')",0.38,1.0605627450000001,1.0605627450000001,2.04295451
1951.0,"('Australia', 'Saudi Arabia')",0.36,0.77287775,0.77287775,2.6183245
1951.0,"('Australia', 'Taiwan')",0.66,1.5139643500000002,1.5139643500000002,1.1361513
1951.0,"('Australia', 'Thailand')",0.58,1.4221771,1.4221771,1.3197258
1951.0,"('Australia', 'United States of America')",0.86,1.914825,1.914825,0.33443
1951.0,"('India', 'Indonesia')",0.8,-0.45404395,-0.45404395,1.1414941
1951.0,"('India', 'Philippines')",0.7,0.077894295,0.077894295,0.07761761
1951.0,"('India', 'Saudi Arabia')",0.76,-0.20979070000000002,-0.20979070000000002,0.6529876
1951.0,"('India', 'Taiwan')",0.5,0.5312959,0.5312959,0.8291856
1951.0,"('India', 'Thailand')",0.7,0.43950865000000006,0.43950865000000006,0.6456111
1951.0,"('India', 'United States of America')",0.54,0.9321565500000001,0.9321565500000001,1.6309069
1951.0,"('Indonesia', 'Philippines')",0.82,-0.49285275500000003,-0.49285275500000003,1.06387649
1951.0,"('Indonesia', 'Saudi Arabia')",0.92,-0.78053775,-0.78053775,0.4885065
1951.0,"('Indonesia', 'Taiwan')",0.5,-0.03945114999999999,-0.03945114999999999,1.9706797
1951.0,"('Indonesia', 'Thailand')",0.62,-0.13123839999999998,-0.13123839999999998,1.7871052
1951.0,"('Indonesia', 'United States of America')",0.34,0.36140950000000005,0.36140950000000005,2.772401
1951.0,"('Philippines', 'Saudi Arabia')",0.9,-0.24859950500000003,-0.24859950500000003,0.57536999
1951.0,"('Philippines', 'Taiwan')",0.68,0.492487095,0.492487095,0.90680321
1951.0,"('Philippines', 'Thailand')",0.8,0.400699845,0.400699845,0.72322871
1951.0,"('Philippines', 'United States of America')",0.52,0.893347745,0.893347745,1.70852451
1951.0,"('Saudi Arabia', 'Taiwan')",0.58,0.2048021,0.2048021,1.4821732
1951.0,"('Saudi Arabia', 'Thailand')",0.7,0.11301485,0.11301485,1.2985987
1951.0,"('Saudi Arabia', 'United States of America')",0.42,0.60566275,0.60566275,2.2838945
1951.0,"('Taiwan', 'Thailand')",0.8,0.85410145,0.85410145,0.1835745
1951.0,"('Taiwan', 'United States of America')",0.8,1.34674935,1.34674935,0.8017213
1951.0,"('Thailand', 'United States of America')",0.72,1.2549621000000002,1.2549621000000002,0.9852958
1952.0,"('Australia', 'India')",0.438775510204082,0.75499105,0.75499105,3.1847039
1952.0,"('Australia', 'Indonesia')",0.408163265306122,0.601438,0.601438,3.49181
1952.0,"('Australia', 'Philippines')",0.581632653061224,1.208988225,1.208988225,2.27670955
1952.0,"('Australia', 'Saudi Arabia')",0.418367346938776,0.6414615,0.6414615,3.411763
1952.0,"('Australia', 'Taiwan')",0.704081632653061,1.49685165,1.49685165,1.7009827
1952.0,"('Australia', 'Thailand')",0.704081632653061,1.5396813,1.5396813,1.6153234
1952.0,"('Australia', 'United States of America')",0.877551020408163,2.1257254999999997,2.1257254999999997,0.443235
1952.0,"('India', 'Indonesia')",0.908163265306122,-0.9909139499999999,-0.9909139499999999,0.3071061
1952.0,"('India', 'Philippines')",0.775510204081633,-0.383363725,-0.383363725,0.90799435
1952.0,"('India', 'Saudi Arabia')",0.877551020408163,-0.9508904499999999,-0.9508904499999999,0.2270591
1952.0,"('India', 'Taiwan')",0.693877551020408,-0.09550029999999998,-0.09550029999999998,1.4837212
1952.0,"('India', 'Thailand')",0.73469387755102,-0.052670649999999986,-0.052670649999999986,1.5693805
1952.0,"('India', 'United States of America')",0.5,0.53337355,0.53337355,2.7414689
1952.0,"('Indonesia', 'Philippines')",0.785714285714286,-0.5369167749999999,-0.5369167749999999,1.21510045
1952.0,"('Indonesia', 'Saudi Arabia')",0.928571428571429,-1.1044435,-1.1044435,0.080047
1952.0,"('Indonesia', 'Taiwan')",0.663265306122449,-0.24905334999999995,-0.24905334999999995,1.7908273
1952.0,"('Indonesia', 'Thailand')",0.704081632653061,-0.20622369999999995,-0.20622369999999995,1.8764866
1952.0,"('Indonesia', 'United States of America')",0.469387755102041,0.3798205,0.3798205,3.048575
1952.0,"('Philippines', 'Saudi Arabia')",0.775510204081633,-0.49689327499999997,-0.49689327499999997,1.13505345
1952.0,"('Philippines', 'Taiwan')",0.795918367346939,0.358496875,0.358496875,0.57572685
1952.0,"('Philippines', 'Thailand')",0.816326530612245,0.401326525,0.401326525,0.66138615
1952.0,"('Philippines', 'United States of America')",0.642857142857143,0.987370725,0.987370725,1.83347455
1952.0,"('Saudi Arabia', 'Taiwan')",0.653061224489796,-0.20902984999999996,-0.20902984999999996,1.7107803
1952.0,"('Saudi Arabia', 'Thailand')",0.714285714285714,-0.16620019999999996,-0.16620019999999996,1.7964396
1952.0,"('Saudi Arabia', 'United States of America')",0.459183673469388,0.419844,0.419844,2.968528
1952.0,"('Taiwan', 'Thailand')",0.857142857142857,0.68918995,0.68918995,0.0856593
1952.0,"('Taiwan', 'United States of America')",0.785714285714286,1.27523415,1.27523415,1.2577477
1952.0,"('Thailand', 'United States of America')",0.744897959183674,1.3180638,1.3180638,1.1720884
1953.0,"('Australia', 'India')",0.270833333333333,0.9053840000000001,0.9053840000000001,3.091786
1953.0,"('Australia', 'Indonesia')",0.3,0.7404519500000001,0.7404519500000001,3.4216501
1953.0,"('Australia', 'Philippines')",0.26,1.1021911,1.1021911,2.6981718
1953.0,"('Australia', 'Saudi Arabia')",0.26,0.7041475,0.7041475,3.494259
1953.0,"('Australia', 'Taiwan')",0.354166666666667,1.3752257,1.3752257,2.1521026
1953.0,"('Australia', 'Thailand')",0.26,1.1763258,1.1763258,2.5499024
1953.0,"('Australia', 'United States of America')",0.68,1.955457,1.955457,0.99164
1953.0,"('India', 'Indonesia')",0.979166666666667,-0.80544105,-0.80544105,0.3298641
1953.0,"('India', 'Philippines')",0.916666666666667,-0.4437019,-0.4437019,0.3936142
1953.0,"('India', 'Saudi Arabia')",0.9375,-0.8417455,-0.8417455,0.402473
1953.0,"('India', 'Taiwan')",0.847826086956522,-0.1706673,-0.1706673,0.9396834
1953.0,"('India', 'Thailand')",0.916666666666667,-0.3695672,-0.3695672,0.5418836
1953.0,"('India', 'United States of America')",0.520833333333333,0.40956400000000004,0.40956400000000004,2.100146
1953.0,"('Indonesia', 'Philippines')",0.88,-0.60863395,-0.60863395,0.7234783
1953.0,"('Indonesia', 'Saudi Arabia')",0.92,-1.00667755,-1.00667755,0.0726089000000001
1953.0,"('Indonesia', 'Taiwan')",0.854166666666667,-0.33559934999999996,-0.33559934999999996,1.2695475
1953.0,"('Indonesia', 'Thailand')",0.88,-0.53449925,-0.53449925,0.8717477
1953.0,"('Indonesia', 'United States of America')",0.54,0.24463195000000004,0.24463195000000004,2.4300101
1953.0,"('Philippines', 'Saudi Arabia')",0.92,-0.6449384,-0.6449384,0.7960872
1953.0,"('Philippines', 'Taiwan')",0.895833333333333,0.026139800000000005,0.026139800000000005,0.5460692
1953.0,"('Philippines', 'Thailand')",1.0,-0.1727601,-0.1727601,0.1482694
1953.0,"('Philippines', 'United States of America')",0.58,0.6063711,0.6063711,1.7065318
1953.0,"('Saudi Arabia', 'Taiwan')",0.8125,-0.3719038,-0.3719038,1.3421564
1953.0,"('Saudi Arabia', 'Thailand')",0.92,-0.5708037,-0.5708037,0.9443566
1953.0,"('Saudi Arabia', 'United States of America')",0.5,0.2083275,0.2083275,2.502619
1953.0,"('Taiwan', 'Thailand')",0.895833333333333,0.1002745,0.1002745,0.3977998
1953.0,"('Taiwan', 'United States of America')",0.625,0.8794057000000001,0.8794057000000001,1.1604626
1953.0,"('Thailand', 'United States of America')",0.58,0.6805058,0.6805058,1.5582624
1954.0,"('Australia', 'India')",0.366666666666667,0.9953489499999999,0.9953489499999999,3.8759641
1954.0,"('Australia', 'Indonesia')",0.4,0.97435515,0.97435515,3.9179517
1954.0,"('Australia', 'Philippines')",0.413793103448276,1.3438657999999999,1.3438657999999999,3.1789304
1954.0,"('Australia', 'Saudi Arabia')",0.310344827586207,0.98216105,0.98216105,3.9023399
1954.0,"('Australia', 'Taiwan')",0.633333333333333,1.9549394,1.9549394,1.9567832
1954.0,"('Australia', 'Thailand')",0.45,1.4794151199999999,1.4794151199999999,2.90783176
1954.0,"('Australia', 'United States of America')",0.683333333333333,2.0681635,2.0681635,1.730335
1954.0,"('India', 'Indonesia')",0.833333333333333,-0.9636269,-0.9636269,0.0419876
1954.0,"('India', 'Philippines')",0.724137931034483,-0.59411625,-0.59411625,0.6970337
1954.0,"('India', 'Saudi Arabia')",0.810344827586207,-0.955821,-0.955821,0.0263757999999999
1954.0,"('India', 'Taiwan')",0.6,0.016957349999999982,0.016957349999999982,1.9191809
1954.0,"('India', 'Thailand')",0.816666666666667,-0.45856693,-0.45856693,0.96813234
1954.0,"('India', 'United States of America')",0.55,0.13018144999999998,0.13018144999999998,2.1456291
1954.0,"('Indonesia', 'Philippines')",0.793103448275862,-0.61511005,-0.61511005,0.7390213
1954.0,"('Indonesia', 'Saudi Arabia')",0.810344827586207,-0.9768148,-0.9768148,0.0156118000000001
1954.0,"('Indonesia', 'Taiwan')",0.7,-0.004036450000000025,-0.004036450000000025,1.9611685
1954.0,"('Indonesia', 'Thailand')",0.85,-0.47956073,-0.47956073,1.01011994
1954.0,"('Indonesia', 'United States of America')",0.55,0.10918764999999997,0.10918764999999997,2.1876167
1954.0,"('Philippines', 'Saudi Arabia')",0.875,-0.6073041499999999,-0.6073041499999999,0.7234095
1954.0,"('Philippines', 'Taiwan')",0.655172413793103,0.36547419999999997,0.36547419999999997,1.2221472
1954.0,"('Philippines', 'Thailand')",0.827586206896552,-0.11005008,-0.11005008,0.27109864
1954.0,"('Philippines', 'United States of America')",0.655172413793103,0.47869829999999997,0.47869829999999997,1.4485954
1954.0,"('Saudi Arabia', 'Taiwan')",0.586206896551724,0.0037694500000000075,0.0037694500000000075,1.9455567
1954.0,"('Saudi Arabia', 'Thailand')",0.844827586206897,-0.47175482999999996,-0.47175482999999996,0.99450814
1954.0,"('Saudi Arabia', 'United States of America')",0.603448275862069,0.11699355,0.11699355,2.1720049
1954.0,"('Taiwan', 'Thailand')",0.716666666666667,0.5010235199999999,0.5010235199999999,0.95104856
1954.0,"('Taiwan', 'United States of America')",0.716666666666667,1.0897719,1.0897719,0.2264482
1954.0,"('Thailand', 'United States of America')",0.666666666666667,0.61424762,0.61424762,1.17749676
1955.0,"('Australia', 'India')",0.537037037037037,0.37218249999999997,0.37218249999999997,3.140745
1955.0,"('Australia', 'Indonesia')",0.666666666666667,0.60400535,0.60400535,2.6770993
1955.0,"('Australia', 'Philippines')",0.611111111111111,1.23833825,1.23833825,1.4084335
1955.0,"('Australia', 'Saudi Arabia')",0.574074074074074,0.3692995,0.3692995,3.146511
1955.0,"('Australia', 'Taiwan')",0.592592592592593,1.6768925000000001,1.6768925000000001,0.531325
1955.0,"('Australia', 'Thailand')",0.722222222222222,1.15359545,1.15359545,1.5779191
1955.0,"('Australia', 'United States of America')",0.759259259259259,1.964995,1.964995,0.04488
1955.0,"('India', 'Indonesia')",0.833333333333333,-0.9663671500000001,-0.9663671500000001,0.4636457
1955.0,"('India', 'Philippines')",0.555555555555556,-0.33203425000000003,-0.33203425000000003,1.7323115
1955.0,"('India', 'Saudi Arabia')",0.851851851851852,-1.201073,-1.201073,0.0057659999999999
1955.0,"('India', 'Taiwan')",0.388888888888889,0.10651999999999995,0.10651999999999995,2.60942
1955.0,"('India', 'Thailand')",0.62962962962963,-0.41677705000000004,-0.41677705000000004,1.5628259
1955.0,"('India', 'United States of America')",0.333333333333333,0.3946225,0.3946225,3.185625
1955.0,"('Indonesia', 'Philippines')",0.722222222222222,-0.1002114,-0.1002114,1.2686658
1955.0,"('Indonesia', 'Saudi Arabia')",0.87037037037037,-0.96925015,-0.96925015,0.4694117
1955.0,"('Indonesia', 'Taiwan')",0.518518518518518,0.33834285,0.33834285,2.1457743
1955.0,"('Indonesia', 'Thailand')",0.759259259259259,-0.1849542,-0.1849542,1.0991802
1955.0,"('Indonesia', 'United States of America')",0.5,0.62644535,0.62644535,2.7219793
1955.0,"('Philippines', 'Saudi Arabia')",0.62962962962963,-0.33491725,-0.33491725,1.7380775
1955.0,"('Philippines', 'Taiwan')",0.796296296296296,0.9726757500000001,0.9726757500000001,0.8771085
1955.0,"('Philippines', 'Thailand')",0.888888888888889,0.4493787,0.4493787,0.1694856
1955.0,"('Philippines', 'United States of America')",0.777777777777778,1.26077825,1.26077825,1.4533135
1955.0,"('Saudi Arabia', 'Taiwan')",0.425925925925926,0.10363699999999998,0.10363699999999998,2.615186
1955.0,"('Saudi Arabia', 'Thailand')",0.666666666666667,-0.41966005,-0.41966005,1.5685919
1955.0,"('Saudi Arabia', 'United States of America')",0.407407407407407,0.3917395,0.3917395,3.191391
1955.0,"('Taiwan', 'Thailand')",0.722222222222222,0.8879329499999999,0.8879329499999999,1.0465941
1955.0,"('Taiwan', 'United States of America')",0.759259259259259,1.6993325000000001,1.6993325000000001,0.576205
1955.0,"('Thailand', 'United States of America')",0.703703703703704,1.17603545,1.17603545,1.6227991
1956.0,"('Australia', 'India')",0.475,0.5288591500000001,0.5288591500000001,3.0294877
1956.0,"('Australia', 'Indonesia')",0.483333333333333,0.61311005,0.61311005,2.8609859
1956.0,"('Australia', 'Japan')",0.875,1.3273694,1.3273694,1.4324672
1956.0,"('Australia', 'Philippines')",0.779661016949153,1.3514548,1.3514548,1.3842964
1956.0,"('Australia', 'Saudi Arabia')",0.46551724137931,0.5324821500000001,0.5324821500000001,3.0222417
1956.0,"('Australia', 'Taiwan')",0.866666666666667,1.646236,1.646236,0.794734
1956.0,"('Australia', 'Thailand')",0.783333333333333,1.36495745,1.36495745,1.3572911
1956.0,"('Australia', 'United States of America')",0.858333333333333,1.530017,1.530017,1.027172
1956.0,"('India', 'Indonesia')",0.941666666666667,-0.9016337999999999,-0.9016337999999999,0.1685018
1956.0,"('India', 'Japan')",0.65625,-0.18737444999999997,-0.18737444999999997,1.5970205
1956.0,"('India', 'Philippines')",0.635593220338983,-0.16328905,-0.16328905,1.6451913
1956.0,"('India', 'Saudi Arabia')",0.905172413793103,-0.9822617,-0.9822617,0.0072459999999999
1956.0,"('India', 'Taiwan')",0.575,0.13149215000000003,0.13149215000000003,2.2347537
1956.0,"('India', 'Thailand')",0.641666666666667,-0.1497864,-0.1497864,1.6721966
1956.0,"('India', 'United States of America')",0.583333333333333,0.015273150000000069,0.015273150000000069,2.0023157
1956.0,"('Indonesia', 'Japan')",0.625,-0.10312355000000001,-0.10312355000000001,1.4285187
1956.0,"('Indonesia', 'Philippines')",0.661016949152542,-0.07903815000000003,-0.07903815000000003,1.4766895
1956.0,"('Indonesia', 'Saudi Arabia')",0.922413793103448,-0.8980108,-0.8980108,0.1612558
1956.0,"('Indonesia', 'Taiwan')",0.583333333333333,0.21574305,0.21574305,2.0662519
1956.0,"('Indonesia', 'Thailand')",0.683333333333333,-0.06553550000000002,-0.06553550000000002,1.5036948
1956.0,"('Indonesia', 'United States of America')",0.625,0.09952405000000003,0.09952405000000003,1.8338139
1956.0,"('Japan', 'Philippines')",0.875,0.6352211999999999,0.6352211999999999,0.0481708
1956.0,"('Japan', 'Saudi Arabia')",0.571428571428571,-0.18375144999999998,-0.18375144999999998,1.5897745
1956.0,"('Japan', 'Taiwan')",0.84375,0.9300024,0.9300024,0.6377332
1956.0,"('Japan', 'Thailand')",0.84375,0.64872385,0.64872385,0.0751761
1956.0,"('Japan', 'United States of America')",0.84375,0.8137834,0.8137834,0.4052952
1956.0,"('Philippines', 'Saudi Arabia')",0.631578947368421,-0.15966605,-0.15966605,1.6379453
1956.0,"('Philippines', 'Taiwan')",0.898305084745763,0.9540877999999999,0.9540877999999999,0.5895624
1956.0,"('Philippines', 'Thailand')",0.949152542372881,0.67280925,0.67280925,0.0270053
1956.0,"('Philippines', 'United States of America')",0.923728813559322,0.8378688000000001,0.8378688000000001,0.3571244
1956.0,"('Saudi Arabia', 'Taiwan')",0.586206896551724,0.13511515000000002,0.13511515000000002,2.2275077
1956.0,"('Saudi Arabia', 'Thailand')",0.655172413793103,-0.1461634,-0.1461634,1.6649506
1956.0,"('Saudi Arabia', 'United States of America')",0.594827586206897,0.018896150000000056,0.018896150000000056,1.9950697
1956.0,"('Taiwan', 'Thailand')",0.9,0.96759045,0.96759045,0.5625571
1956.0,"('Taiwan', 'United States of America')",0.908333333333333,1.13265,1.13265,0.232438
1956.0,"('Thailand', 'United States of America')",0.908333333333333,0.85137145,0.85137145,0.3301191
1957.0,"('Australia', 'India')",0.441176470588235,0.6599688000000001,0.6599688000000001,2.8437624
1957.0,"('Australia', 'Indonesia')",0.397058823529412,0.5724736500000001,0.5724736500000001,3.0187527
1957.0,"('Australia', 'Japan')",0.735294117647059,1.2386721,1.2386721,1.6863558
1957.0,"('Australia', 'Malaysia')",0.691176470588235,1.1891045500000001,1.1891045500000001,1.7854909
1957.0,"('Australia', 'Philippines')",0.790322580645161,1.4206961,1.4206961,1.3223078
1957.0,"('Australia', 'Saudi Arabia')",0.426470588235294,0.6163572000000002,0.6163572000000002,2.9309856
1957.0,"('Australia', 'Taiwan')",0.838235294117647,1.6983765000000002,1.6983765000000002,0.766947
1957.0,"('Australia', 'Thailand')",0.772727272727273,1.3237724000000002,1.3237724000000002,1.5161552
1957.0,"('Australia', 'United States of America')",0.867647058823529,1.570487,1.570487,1.022726
